Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,MSFT,GOOG,TSLA,AMZN,GC=F,AAPL,MSFT,GOOG,TSLA,AMZN,GC=F,AAPL,MSFT,GOOG,TSLA,AMZN,GC=F,AAPL,MSFT,GOOG,TSLA,AMZN,GC=F,AAPL,MSFT,GOOG,TSLA,AMZN,GC=F
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,125.01000213623047,226.5800018310547,81.71649932861328,149.25,170.0,1921.5999755859375,127.48500061035156,231.14999389648438,82.75,153.0399932861328,172.64999389648438,1972.5,123.8324966430664,219.39999389648438,81.2874984741211,142.8333282470703,168.89999389648438,1921.5999755859375,127.14250183105469,222.88999938964844,82.68399810791016,145.36399841308594,172.50250244140625,1948.9000244140625,155552400,57602200,37232000,355395000,85296000,2303
2020-08-28,124.80750274658203,228.91000366210938,82.22049713134766,147.55999755859375,170.08999633789062,1964.5999755859375,126.44249725341797,230.63999938964844,82.3584976196289,154.5659942626953,171.6685028076172,1971.300048828125,124.57749938964844,226.5800018310547,81.5374984741211,145.76800537109375,169.3249969482422,1922.5,126.01249694824219,228.17999267578125,81.67449951171875,153.00799560546875,171.14999389648438,1927.0999755859375,187630000,26292900,29980000,301218000,57940000,778
2020-08-31,129.0399932861328,225.52999877929688,81.70899963378906,166.10667419433594,172.54800415039062,1967.5999755859375,131.0,228.6999969482422,82.39824676513672,166.7133331298828,174.75,1971.300048828125,126.0,224.30999755859375,81.5155029296875,146.70333862304688,170.25,1953.300048828125,127.58000183105469,227.0,82.39450073242188,148.20333862304688,170.44949340820312,1970.0,225702700,28774200,36468000,355123200,83718000,158
2020-09-01,134.17999267578125,227.27000427246094,83.0354995727539,158.35000610351562,174.95599365234375,1968.199951171875,134.8000030517578,227.4499969482422,83.2864990234375,167.49667358398438,175.69349670410156,1986.300048828125,130.52999877929688,224.42999267578125,81.61100006103516,156.836669921875,173.35000610351562,1961.699951171875,132.75999450683594,225.50999450683594,81.83149719238281,167.3800048828125,174.47900390625,1961.699951171875,151948100,25725500,36506000,269523300,68644000,186
2020-09-02,131.39999389648438,231.64999389648438,86.41400146484375,149.1233367919922,176.57249450683594,1934.4000244140625,137.97999572753906,232.86000061035156,86.65899658203125,159.67999267578125,177.6125030517578,1967.300048828125,127.0,227.35000610351562,83.31649780273438,135.0399932861328,174.33450317382812,1934.4000244140625,137.58999633789062,227.97000122070312,83.68875122070312,159.663330078125,177.35000610351562,1967.300048828125,200119000,34080800,50224000,288528300,78630000,71
2020-09-03,120.87999725341797,217.3000030517578,82.09200286865234,135.6666717529297,168.39999389648438,1927.5999755859375,128.83999633789062,229.30999755859375,85.48570251464844,143.93333435058594,174.42050170898438,1938.800048828125,120.5,214.9600067138672,80.75299835205078,134.0,165.14999389648438,1923.0,126.91000366210938,229.27000427246094,85.48570251464844,135.7433319091797,174.25,1937.0999755859375,257599600,58400300,62156000,262788300,163222000,179
2020-09-04,120.95999908447266,214.25,79.552001953125,139.44000244140625,164.7310028076172,1923.9000244140625,123.69999694824219,218.36000061035156,82.25550079345703,142.6666717529297,169.0749969482422,1939.699951171875,110.88999938964844,205.19000244140625,77.38065338134766,124.00666809082031,155.55650329589844,1917.699951171875,120.06999969482422,215.10000610351562,81.21299743652344,134.27000427246094,165.89999389648438,1927.9000244140625,332607200,59664100,52172000,330965700,175636000,607
2020-09-08,112.81999969482422,202.66000366210938,76.61949920654297,110.06999969482422,157.49200439453125,1933.0,118.98999786376953,210.02999877929688,78.19325256347656,122.913330078125,162.54249572753906,1937.9000244140625,112.68000030517578,202.1999969482422,76.40049743652344,109.95999908447266,156.5,1903.0999755859375,113.94999694824219,206.5,76.67549896240234,118.66666412353516,157.1999969482422,1930.9000244140625,231366600,52924300,52218000,346397100,121884000,271
2020-09-09,117.31999969482422,211.2899932861328,77.8479995727539,122.09333038330078,163.4304962158203,1944.699951171875,119.13999938964844,214.83999633789062,78.44999694824219,123.0,165.15899658203125,1946.199951171875,115.26000213623047,206.6999969482422,76.80255126953125,113.836669921875,159.25,1924.5999755859375,117.26000213623047,207.60000610351562,77.87650299072266,118.86666870117188,160.14950561523438,1926.9000244140625,176940500,45679000,35494000,238397400,103774000,219
2020-09-10,113.48999786376953,205.3699951171875,76.60099792480469,123.77999877929688,158.7554931640625,1954.199951171875,120.5,214.74000549316406,79.20404815673828,132.99667358398438,167.4945068359375,1962.699951171875,112.5,204.11000061035156,76.29025268554688,120.1866683959961,158.52749633789062,1944.0999755859375,120.36000061035156,213.39999389648438,78.03199768066406,128.73666381835938,165.36099243164062,1944.0999755859375,182274400,35461500,32372000,254791800,106614000,722
2020-09-11,112.0,204.02999877929688,76.03600311279297,124.23999786376953,155.81100463867188,1937.800048828125,115.2300033569336,208.6300048828125,78.76000213623047,127.5,160.86700439453125,1949.5,110.0,201.24000549316406,74.86799621582031,120.16666412353516,154.19900512695312,1937.800048828125,114.56999969482422,207.1999969482422,76.80000305175781,127.3133316040039,160.4344940185547,1944.0,180860300,33620100,31942000,182152500,101880000,73
2020-09-14,115.36000061035156,205.41000366210938,75.96399688720703,139.8733367919922,155.14849853515625,1953.0999755859375,115.93000030517578,209.1999969482422,78.19999694824219,140.0,159.3695068359375,1953.0999755859375,112.80000305175781,204.02999877929688,75.78700256347656,124.43333435058594,154.8000030517578,1943.0,114.72000122070312,204.24000549316406,76.95024871826172,126.98332977294922,158.64700317382812,1946.300048828125,140150100,30375800,33932000,249061800,90592000,55
2020-09-15,115.54000091552734,208.77999877929688,77.0719985961914,149.9199981689453,157.80650329589844,1956.300048828125,118.83000183105469,209.77999877929688,77.97850036621094,153.97999572753906,158.75100708007812,1968.5,113.61000061035156,206.92999267578125,76.59175109863281,143.56666564941406,155.4459991455078,1955.800048828125,118.33000183105469,208.4199981689453,76.80000305175781,145.52000427246094,156.80799865722656,1955.800048828125,184642000,21823900,26622000,291894600,80430000,74
2020-09-16,112.12999725341797,205.0500030517578,76.04499816894531,147.25332641601562,153.90499877929688,1960.199951171875,116.0,210.64999389648438,78.0999984741211,152.59666442871094,159.36199951171875,1961.4000244140625,112.04000091552734,204.63999938964844,75.99099731445312,145.10333251953125,153.70750427246094,1956.699951171875,115.2300033569336,210.6199951171875,77.7770004272461,146.6233367919922,158.99949645996094,1961.300048828125,154679000,26328100,26234000,216837900,90244000,124
2020-09-17,110.33999633789062,202.91000366210938,74.77649688720703,141.14332580566406,150.43649291992188,1940.0,112.19999694824219,204.3300018310547,75.41490173339844,145.92999267578125,151.47149658203125,1946.0,108.70999908447266,199.9600067138672,73.5,136.0,148.62750244140625,1933.699951171875,109.72000122070312,200.0500030517578,74.80000305175781,138.53334045410156,150.46249389648438,1939.0,178011000,34011300,37596000,230337600,128982000,67
2020-09-18,106.83999633789062,200.38999938964844,72.99949645996094,147.38333129882812,147.74549865722656,1952.0999755859375,110.87999725341797,203.64999389648438,75.150146484375,150.3333282470703,151.88999938964844,1952.0999755859375,106.08999633789062,196.25,71.85649871826172,142.93333435058594,145.27699279785156,1949.0,110.4000015258789,202.8000030517578,74.90049743652344,149.31333923339844,151.58700561523438,1950.5,287104900,55225300,62078000,259220400,177852000,38
2020-09-21,110.08000183105469,202.5399932861328,71.55799865722656,149.79666137695312,148.02349853515625,1901.199951171875,110.19000244140625,202.7100067138672,72.41799926757812,151.89332580566406,148.10000610351562,1946.199951171875,103.0999984741211,196.3800048828125,70.32749938964844,135.69000244140625,143.5500030517578,1883.4000244140625,104.54000091552734,197.19000244140625,72.00299835205078,151.0433349609375,145.3249969482422,1946.199951171875,195713800,39839700,57776000,328430400,122358000,52
2020-09-22,111.80999755859375,207.4199981689453,73.27300262451172,141.41000366210938,156.44949340820312,1898.5999755859375,112.86000061035156,208.10000610351562,73.47599792480469,145.9199981689453,156.69949340820312,1913.0999755859375,109.16000366210938,202.0800018310547,71.72650146484375,139.1999969482422,150.00999450683594,1898.5999755859375,112.68000030517578,205.05999755859375,72.50450134277344,143.1999969482422,151.69200134277344,1913.0999755859375,183055400,33517100,31664000,238742400,138976000,331
2020-09-23,107.12000274658203,200.58999633789062,70.760498046875,126.78666687011719,149.9929962158203,1859.9000244140625,112.11000061035156,208.10000610351562,73.0479965209961,137.38333129882812,156.35000610351562,1875.5,106.7699966430664,200.02999877929688,70.38500213623047,125.2933349609375,149.61900329589844,1859.9000244140625,111.62000274658203,207.89999389648438,72.93900299072266,135.05332946777344,156.02149963378906,1875.5,150718700,30803800,33148000,285222600,113054000,5
2020-09-24,108.22000122070312,203.19000244140625,71.41449737548828,129.26333618164062,150.989501953125,1868.300048828125,110.25,205.57000732421875,72.1854476928711,133.1666717529297,153.46499633789062,1868.300048828125,105.0,199.1999969482422,70.49250030517578,117.0999984741211,148.25,1851.5,105.16999816894531,199.85000610351562,70.55149841308594,121.26667022705078,148.88949584960938,1851.5,167743300,31202500,29004000,289683300,110588000,365
2020-09-25,112.27999877929688,207.82000732421875,72.24800109863281,135.77999877929688,154.75650024414062,1857.699951171875,112.44000244140625,209.0399932861328,72.5,136.2433319091797,155.07699584960938,1857.699951171875,107.66999816894531,202.5399932861328,70.66699981689453,130.43333435058594,149.9499969482422,1856.300048828125,108.43000030517578,203.5500030517578,71.63150024414062,131.1566619873047,152.7429962158203,1856.300048828125,149981400,29437300,26460000,201625500,92304000,4
2020-09-28,114.95999908447266,209.44000244140625,73.22599792480469,140.39999389648438,158.70249938964844,1872.800048828125,115.31999969482422,212.57000732421875,73.83999633789062,142.69332885742188,158.7519989013672,1872.800048828125,112.77999877929688,208.05999755859375,72.46504974365234,138.51666259765625,155.85850524902344,1872.800048828125,115.01000213623047,210.8800048828125,73.71050262451172,141.5399932861328,157.4425048828125,1872.800048828125,137672400,32004900,40158000,149158800,84484000,10455
2020-09-29,114.08999633789062,207.25999450683594,73.46649932861328,139.69000244140625,157.24400329589844,1894.300048828125,115.30999755859375,210.07000732421875,73.8331527709961,142.8333282470703,159.41299438476562,1895.4000244140625,113.56999969482422,206.80999755859375,72.94024658203125,137.1999969482422,156.6269989013672,1872.4000244140625,114.55000305175781,209.35000610351562,73.51950073242188,138.6666717529297,158.76950073242188,1876.5,99382200,24221900,19564000,150657900,69916000,3283
2020-09-30,115.80999755859375,210.3300018310547,73.4800033569336,143.00332641601562,157.43649291992188,1887.5,117.26000213623047,211.97999572753906,74.48750305175781,144.64332580566406,160.6439971923828,1899.699951171875,113.62000274658203,206.5399932861328,72.99400329589844,140.1566619873047,156.69949340820312,1879.800048828125,113.79000091552734,207.72999572753906,73.33999633789062,140.44000244140625,157.0570068359375,1893.0,142675200,33829100,34032000,144436800,97922000,600
2020-10-01,116.79000091552734,212.4600067138672,74.50450134277344,149.3866729736328,161.06300354003906,1908.4000244140625,117.72000122070312,213.99000549316406,74.9520034790039,149.6266632080078,161.1999969482422,1909.5999755859375,115.83000183105469,211.32000732421875,73.96050262451172,144.80667114257812,158.60000610351562,1882.5,117.63999938964844,213.49000549316406,74.2135009765625,146.9199981689453,160.39999389648438,1884.0999755859375,116120400,27158400,35590000,152224500,99438000,730
2020-10-02,113.0199966430664,206.19000244140625,72.9209976196289,138.3633270263672,156.25,1900.199951171875,115.37000274658203,210.99000549316406,74.16000366210938,146.3766632080078,159.7899932861328,1913.0,112.22000122070312,205.5399932861328,72.5459976196289,138.3333282470703,156.14999389648438,1893.9000244140625,112.88999938964844,208.0,73.10150146484375,140.4633331298828,157.68150329589844,1893.9000244140625,144712000,33154800,25682000,214290000,112262000,530
2020-10-05,116.5,210.3800048828125,74.3010025024414,141.89332580566406,159.9600067138672,1912.5,116.6500015258789,210.41000366210938,74.4104995727539,144.54666137695312,160.12649536132812,1915.5999755859375,113.55000305175781,206.97999572753906,73.2135009765625,139.77667236328125,157.04249572753906,1884.699951171875,113.91000366210938,207.22000122070312,73.31050109863281,141.11666870117188,157.29200744628906,1898.9000244140625,106243800,21331600,22266000,134168400,75506000,1360
2020-10-06,113.16000366210938,205.91000366210938,72.6719970703125,137.9933319091797,154.9980010986328,1901.0999755859375,116.12000274658203,210.17999267578125,74.33799743652344,142.92666625976562,159.10000610351562,1918.0,112.25,204.82000732421875,72.42949676513672,135.35000610351562,154.5,1874.4000244140625,115.69999694824219,208.82000732421875,73.77899932861328,141.26333618164062,158.25,1906.5999755859375,161498200,28554300,24908000,147438900,101738000,968
2020-10-07,115.08000183105469,209.8300018310547,73.0145034790039,141.76666259765625,159.7845001220703,1883.5999755859375,115.55000305175781,210.11000061035156,73.447998046875,143.3000030517578,160.0,1889.800048828125,114.12999725341797,206.72000122070312,71.80000305175781,137.9499969482422,156.6195068359375,1873.0999755859375,114.62000274658203,207.05999755859375,73.2145004272461,139.9566650390625,156.75,1874.0999755859375,96849000,25681100,34924000,129383100,86188000,50
2020-10-08,114.97000122070312,210.5800018310547,74.29650115966797,141.97332763671875,159.52749633789062,1888.5999755859375,116.4000015258789,211.19000244140625,74.5,146.3333282470703,161.6645050048828,1893.0,114.58999633789062,208.32000732421875,73.25450134277344,141.76666259765625,158.74949645996094,1882.699951171875,116.25,210.50999450683594,73.25450134277344,146.14666748046875,161.24949645996094,1893.0,83477200,19925800,23756000,121263300,63482000,348
2020-10-09,116.97000122070312,215.80999755859375,75.76100158691406,144.6666717529297,164.33250427246094,1919.5,117.0,215.86000061035156,75.82599639892578,144.8633270263672,164.44949340820312,1929.0999755859375,114.91999816894531,211.22999572753906,74.47250366210938,142.15333557128906,159.89149475097656,1905.0999755859375,115.27999877929688,211.22999572753906,74.73500061035156,143.3766632080078,160.5,1909.300048828125,100506900,26458000,28706000,86777100,98158000,580
2020-10-12,124.4000015258789,221.39999389648438,78.4574966430664,147.43333435058594,172.14649963378906,1922.5,125.18000030517578,223.86000061035156,79.69300079345703,149.5800018310547,174.81199645996094,1926.5,119.27999877929688,216.80999755859375,76.62850189208984,146.19332885742188,166.9774932861328,1921.5999755859375,120.05999755859375,218.7899932861328,77.1500015258789,147.3333282470703,167.4969940185547,1924.0,240226800,40461400,49652000,116373300,167284000,96
2020-10-13,121.0999984741211,222.86000061035156,78.58399963378906,148.88333129882812,172.18150329589844,1888.5,125.38999938964844,225.2100067138672,79.5,149.6300048828125,174.61900329589844,1922.199951171875,119.6500015258789,220.42999267578125,78.16000366210938,145.53334045410156,171.21099853515625,1887.0,125.2699966430664,222.72000122070312,79.1865005493164,147.78334045410156,173.39950561523438,1921.9000244140625,262330500,28950800,32020000,103391100,114894000,191
2020-10-14,121.19000244140625,220.86000061035156,78.40399932861328,153.76666259765625,168.1855010986328,1901.300048828125,123.02999877929688,224.22000122070312,79.38420104980469,155.3000030517578,173.24400329589844,1910.800048828125,119.62000274658203,219.1300048828125,77.52649688720703,149.11666870117188,167.0,1882.5,121.0,223.0,78.92949676513672,149.92666625976562,172.35000610351562,1889.699951171875,150712000,23421700,38586000,143639100,116254000,33
2020-10-15,120.70999908447266,219.66000366210938,77.95649719238281,149.6266632080078,166.9324951171875,1903.199951171875,121.19999694824219,220.36000061035156,78.7552490234375,152.19000244140625,167.79400634765625,1906.300048828125,118.1500015258789,216.00999450683594,77.25150299072266,147.5,164.0,1889.5999755859375,118.72000122070312,217.10000610351562,77.35749816894531,150.10333251953125,164.60049438476562,1897.300048828125,112559200,22733100,30800000,107017200,104468000,254
2020-10-16,119.0199966430664,219.66000366210938,78.65049743652344,146.55667114257812,163.635498046875,1900.800048828125,121.55000305175781,222.2899932861328,79.05650329589844,151.98333740234375,169.98300170898438,1900.800048828125,118.80999755859375,219.32000732421875,78.1500015258789,146.28334045410156,158.0,1898.5,121.27999877929688,220.14999389648438,78.2925033569336,151.47999572753906,168.1614990234375,1898.5,115393800,26057900,28694000,98327700,129488000,53
2020-10-19,115.9800033569336,214.22000122070312,76.73049926757812,143.61000061035156,160.36050415039062,1906.4000244140625,120.41999816894531,222.3000030517578,79.40750122070312,149.0,166.4499969482422,1907.800048828125,115.66000366210938,213.72000122070312,76.4000015258789,142.9566650390625,159.63699340820312,1899.5,119.95999908447266,220.4199981689453,79.02300262451172,148.74667358398438,164.98049926757812,1907.300048828125,120639300,27625800,32142000,108863400,104472000,43
2020-10-20,117.51000213623047,214.64999389648438,77.79650115966797,140.64666748046875,160.85049438476562,1910.4000244140625,118.9800033569336,217.3699951171875,78.875,143.9166717529297,163.3000030517578,1910.4000244140625,115.62999725341797,213.08999633789062,76.28350067138672,139.68333435058594,159.60049438476562,1896.0999755859375,116.19999694824219,215.8000030517578,76.35250091552734,143.9166717529297,161.11399841308594,1901.300048828125,124423700,22753500,44834000,94968900,90194000,329
2020-10-21,116.87000274658203,214.8000030517578,79.66549682617188,140.8800048828125,159.2469940185547,1924.5999755859375,118.70999908447266,216.9199981689453,80.9365005493164,144.31666564941406,161.69400024414062,1927.300048828125,116.44999694824219,213.1199951171875,78.58149719238281,140.4166717529297,158.0,1913.5999755859375,116.66999816894531,213.1199951171875,78.66649627685547,140.89999389648438,160.625,1913.5999755859375,89946000,22724900,51366000,97111500,91854000,1202
2020-10-22,115.75,214.88999938964844,80.7665023803711,141.92999267578125,158.82000732421875,1901.0999755859375,118.04000091552734,216.05999755859375,81.09950256347656,148.41000366210938,159.9375,1924.300048828125,114.58999633789062,211.6999969482422,79.25,141.50332641601562,156.0970001220703,1898.199951171875,117.44999694824219,213.92999267578125,79.65249633789062,147.30667114257812,159.49349975585938,1924.300048828125,101988000,22351500,28672000,119979600,84240000,899
2020-10-23,115.04000091552734,216.22999572753906,82.05000305175781,140.2100067138672,160.22000122070312,1902.0,116.55000305175781,216.27999877929688,82.11799621582031,140.9633331298828,160.26649475097656,1913.300048828125,114.27999877929688,213.16000366210938,81.02549743652344,135.7933349609375,157.0,1896.199951171875,116.38999938964844,215.02999877929688,81.30349731445312,140.6133270263672,159.5500030517578,1899.9000244140625,82572600,18879600,27516000,101151000,69334000,287
2020-10-26,115.05000305175781,210.0800018310547,79.52249908447266,140.0933380126953,160.3520050048828,1902.699951171875,116.55000305175781,216.33999633789062,81.91200256347656,141.9199981689453,164.1490020751953,1907.0,112.87999725341797,208.10000610351562,78.82499694824219,136.6666717529297,157.6649932861328,1893.5,114.01000213623047,213.85000610351562,81.25050354003906,137.2100067138672,159.93699645996094,1895.5,111850700,37111600,37066000,84717600,118024000,242
2020-10-27,116.5999984741211,213.25,80.21299743652344,141.55999755859375,164.31649780273438,1908.800048828125,117.27999877929688,214.6699981689453,80.34224700927734,143.5,164.58299255371094,1908.800048828125,114.54000091552734,210.3300018310547,79.13899993896484,140.03334045410156,160.56500244140625,1904.4000244140625,115.48999786376953,211.58999633789062,79.78350067138672,141.25332641601562,161.2469940185547,1904.5999755859375,92276800,36700300,24580000,68059500,85820000,176
2020-10-28,111.19999694824219,202.67999267578125,75.83100128173828,135.33999633789062,158.13900756835938,1876.199951171875,115.43000030517578,208.83999633789062,78.06749725341797,139.53334045410156,163.2010040283203,1876.199951171875,111.0999984741211,202.10000610351562,75.73100280761719,135.3333282470703,158.12350463867188,1870.9000244140625,115.05000305175781,207.6699981689453,77.98699951171875,138.82666015625,162.46499633789062,1870.9000244140625,143937800,51195600,36680000,76354200,111766000,277
2020-10-29,115.31999969482422,204.72000122070312,78.36199951171875,136.94332885742188,160.55050659179688,1865.5999755859375,116.93000030517578,207.36000061035156,79.68550109863281,139.35333251953125,162.8625030517578,1879.800048828125,112.19999694824219,203.3699951171875,76.11199951171875,135.48666381835938,158.1999969482422,1858.800048828125,112.37000274658203,204.07000732421875,76.11799621582031,136.65333557128906,160.06350708007812,1876.0999755859375,146129200,31432600,40062000,67965900,131930000,240
2020-10-30,108.86000061035156,202.47000122070312,81.05049896240234,129.34666442871094,151.8074951171875,1877.4000244140625,111.98999786376953,204.2899932861328,84.3499984741211,135.8633270263672,158.35000610351562,1886.5999755859375,107.72000122070312,199.6199951171875,80.2229995727539,126.37000274658203,150.9499969482422,1862.800048828125,111.05999755859375,203.5,83.60549926757812,135.63333129882812,157.8874969482422,1862.800048828125,190272600,36953700,86582000,127533900,167728000,725
2020-11-02,108.7699966430664,202.3300018310547,81.30149841308594,133.50332641601562,150.2239990234375,1890.4000244140625,110.68000030517578,205.27999877929688,83.03849792480469,135.66000366210938,153.98550415039062,1894.699951171875,107.31999969482422,200.1199951171875,80.80149841308594,130.76666259765625,147.50599670410156,1872.9000244140625,109.11000061035156,204.2899932861328,81.40799713134766,131.3333282470703,153.08700561523438,1872.9000244140625,122866900,30842200,50708000,87063300,145148000,190
2020-11-03,110.44000244140625,206.42999267578125,82.510498046875,141.3000030517578,152.42050170898438,1908.5,111.48999786376953,208.1199951171875,83.08499908447266,142.58999633789062,153.7449951171875,1908.5,108.7300033569336,203.1199951171875,80.83100128173828,135.56333923339844,149.0489959716797,1891.5,109.66000366210938,203.88999938964844,81.58899688720703,136.57666015625,150.92649841308594,1891.5,107624400,27512000,33234000,103055100,97958000,712
2020-11-04,114.94999694824219,216.38999938964844,87.45649719238281,140.32666015625,162.05799865722656,1894.5999755859375,115.58999633789062,218.32000732421875,88.56825256347656,145.13333129882812,162.24249267578125,1907.0,112.3499984741211,212.4199981689453,85.30149841308594,139.03334045410156,156.9864959716797,1885.300048828125,114.13999938964844,214.02000427246094,85.51399993896484,143.5399932861328,157.99949645996094,1893.800048828125,138235500,42311800,71418000,96429300,136780000,782
2020-11-05,119.02999877929688,223.2899932861328,88.16850280761719,146.02999877929688,166.10000610351562,1945.300048828125,119.62000274658203,224.1199951171875,89.68199920654297,146.6666717529297,168.33999633789062,1948.0,116.87000274658203,221.14999389648438,87.52549743652344,141.3333282470703,164.44400024414062,1901.699951171875,117.94999694824219,222.0399932861328,89.05000305175781,142.76666259765625,165.99850463867188,1901.699951171875,126387100,36080100,41316000,85243500,115786000,135
2020-11-06,118.69000244140625,223.72000122070312,88.0875015258789,143.31666564941406,165.56849670410156,1950.300048828125,119.19999694824219,224.36000061035156,88.62149810791016,145.52333068847656,166.10000610351562,1958.800048828125,116.12999725341797,218.02999877929688,87.01750183105469,141.42666625976562,161.60000610351562,1940.800048828125,118.31999969482422,222.25999450683594,87.69750213623047,145.36666870117188,165.23199462890625,1940.800048828125,114457900,25231900,33218000,65118000,92946000,304
2020-11-09,116.31999969482422,218.38999938964844,88.1500015258789,140.4199981689453,157.18699645996094,1853.199951171875,121.98999786376953,228.1199951171875,90.90299987792969,150.8333282470703,164.4499969482422,1963.199951171875,116.05000305175781,217.8800048828125,88.0009994506836,140.3333282470703,155.60549926757812,1847.0999755859375,120.5,224.44000244140625,89.54499816894531,146.5,161.55149841308594,1955.5999755859375,154515300,44395000,45366000,104499000,143808000,745
2020-11-10,115.97000122070312,211.00999450683594,87.01950073242188,136.7866668701172,151.75100708007812,1875.4000244140625,117.58999633789062,216.5,88.1500015258789,140.02999877929688,155.6999969482422,1885.300048828125,114.12999725341797,209.72000122070312,85.86499786376953,132.00999450683594,150.9739990234375,1871.199951171875,115.55000305175781,214.5,86.55449676513672,140.02999877929688,154.75100708007812,1879.300048828125,138023400,44045100,52722000,90852600,131820000,276
2020-11-11,119.48999786376953,216.5500030517578,87.635498046875,139.0433349609375,156.8695068359375,1860.699951171875,119.62999725341797,218.0399932861328,88.21099853515625,139.56666564941406,156.95750427246094,1878.800048828125,116.44000244140625,212.1999969482422,87.36824798583984,136.86000061035156,152.5,1855.5,117.19000244140625,212.38999938964844,87.5,138.81666564941406,153.08900451660156,1878.800048828125,112295000,29440800,25280000,52073100,87338000,222
2020-11-12,119.20999908447266,215.44000244140625,87.49199676513672,137.25332641601562,155.51400756835938,1872.5999755859375,120.52999877929688,219.11000061035156,88.41349792480469,141.0,158.79400634765625,1878.5,118.56999969482422,214.4600067138672,87.27999877929688,136.5066680908203,154.30250549316406,1866.5999755859375,119.62000274658203,217.2100067138672,87.38150024414062,138.35000610351562,157.99749755859375,1869.0,103162300,21593900,24950000,59565300,87240000,220
2020-11-13,119.26000213623047,216.50999450683594,88.85099792480469,136.1666717529297,156.4405059814453,1885.699951171875,119.66999816894531,217.4199981689453,89.052001953125,137.50999450683594,157.08599853515625,1890.0999755859375,117.87000274658203,214.16000366210938,87.22750091552734,133.8866729736328,154.26950073242188,1876.800048828125,119.44000244140625,216.36000061035156,87.88150024414062,136.9499969482422,156.10000610351562,1877.0,81581900,18621100,29998000,59313300,75124000,240
2020-11-16,120.30000305175781,217.22999572753906,89.06900024414062,136.02999877929688,156.55299377441406,1887.300048828125,120.98999786376953,217.74000549316406,89.95349884033203,137.48333740234375,157.13499450683594,1887.300048828125,118.1500015258789,214.52000427246094,88.3844985961914,134.69667053222656,153.63450622558594,1871.0,118.91999816894531,214.8699951171875,88.58499908447266,136.30999755859375,154.66000366210938,1874.5999755859375,91183000,24953300,24936000,80515800,76174000,6
2020-11-17,119.38999938964844,214.4600067138672,88.50749969482422,147.20333862304688,156.7830047607422,1884.5,120.66999816894531,217.67999267578125,89.25,154.0,159.46249389648438,1888.4000244140625,118.95999908447266,214.0800018310547,88.3499984741211,144.336669921875,156.76300048828125,1884.5,119.55000305175781,216.10000610351562,88.84700012207031,153.38999938964844,159.177001953125,1888.4000244140625,74271000,24154100,22942000,183564900,68894000,59
2020-11-18,118.02999877929688,211.0800018310547,87.33899688720703,162.2133331298828,155.2729949951172,1873.5,119.81999969482422,215.1699981689453,88.67350006103516,165.3333282470703,157.0,1873.5,118.0,210.92999267578125,87.30699920654297,147.8333282470703,155.2550048828125,1873.5,118.61000061035156,213.64999389648438,88.2614974975586,149.4499969482422,156.6999969482422,1873.5,76322100,28372800,23470000,234132000,58336000,152
2020-11-19,118.63999938964844,212.4199981689453,88.19599914550781,166.42333984375,155.8509979248047,1861.0999755859375,119.05999755859375,213.02999877929688,88.47949981689453,169.5366668701172,156.25,1865.800048828125,116.80999755859375,209.92999267578125,86.85025024414062,162.52333068847656,154.04600524902344,1856.0,117.58999633789062,211.3800048828125,86.91899871826172,164.0,155.2655029296875,1865.800048828125,74113000,24792700,24998000,187425900,60206000,59
2020-11-20,117.33999633789062,210.38999938964844,87.1094970703125,163.20333862304688,154.97000122070312,1872.5999755859375,118.7699966430664,213.2899932861328,88.69999694824219,167.5,156.64450073242188,1872.5999755859375,117.29000091552734,210.0,87.09300231933594,163.02000427246094,154.90249633789062,1871.199951171875,118.63999938964844,212.1999969482422,88.260498046875,165.99667358398438,155.8509979248047,1871.199951171875,73604300,22843100,46270000,98735700,67488000,1900
2020-11-23,113.8499984741211,210.11000061035156,86.74299621582031,173.9499969482422,154.91949462890625,1837.800048828125,117.62000274658203,212.2899932861328,87.69499969482422,175.3333282470703,156.9875030517578,1837.800048828125,113.75,208.16000366210938,85.88600158691406,167.26333618164062,153.2729949951172,1829.199951171875,117.18000030517578,210.9499969482422,87.4800033569336,167.8333282470703,155.8350067138672,1834.800048828125,127959300,25683500,43232000,150780900,94178000,843
2020-11-24,115.16999816894531,213.86000061035156,88.44400024414062,185.1266632080078,155.9029998779297,1804.800048828125,115.8499984741211,214.25,88.58000183105469,186.663330078125,156.71249389648438,1829.300048828125,112.58999633789062,208.86000061035156,86.3844985961914,175.39999389648438,154.31300354003906,1799.300048828125,113.91000366210938,209.58999633789062,86.5250015258789,180.13333129882812,155.02499389648438,1829.300048828125,113874200,33979700,31560000,160945500,72042000,1041
